Rk,Team,Conf,G,Rec,AdjOE,AdjDE,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,WAB,School,Seed Rank,Round Finished,Year
16,"Louisville  4 seed, Final Four",BE,40,30-10,105.7,86.4,.9102,47.3,43.3,20.7,22.9,35.7,33.9,36.2,34.3,47.2,42.2,31.8,30.3,32.1,32.2,65.9,+5.5,Louisville,4 seed,Final Four,2012
17,"Baylor  3 seed, Elite Eight",B12,37,29-8,116.4,95.6,.9063,52.3,47.6,20.4,21.0,38.0,32.3,35.7,33.4,50.2,46.2,38.0,33.7,31.6,33.1,65.6,+7.0,Baylor,3 seed,Elite Eight,2012
18,"Duke  2 seed, R64",ACC,34,27-7,117.2,96.9,.8993,52.8,47.1,17.7,18.5,34.7,31.9,45.1,32.9,51.0,47.0,37.1,31.7,38.6,24.1,67.1,+8.0,Duke,2 seed,R64,2012
19,"New Mexico  5 seed, R32",MWC,34,27-7,110.8,91.6,.8985,52.8,44.4,20.0,21.3,34.3,27.7,38.8,31.5,50.5,43.1,37.8,31.1,37.1,36.0,65.5,+2.9,New Mexico,5 seed,R32,2012
20,"Marquette  3 seed, Sweet Sixteen",BE,35,27-8,111.2,92.1,.8979,50.1,45.4,18.6,23.3,33.9,35.3,40.9,30.6,50.0,44.4,33.7,31.6,29.3,32.6,70.0,+6.1,Marquette,3 seed,Sweet Sixteen,2012
21,"Florida St.  3 seed, R32",ACC,35,25-10,108.2,90.2,.8909,51.2,43.7,23.6,22.2,35.4,33.1,34.8,34.3,50.4,42.2,35.4,30.9,31.8,36.4,66.5,+4.3,Florida St.,3 seed,R32,2012
22,"Cincinnati  6 seed, Sweet Sixteen",BE,37,26-11,110.7,92.9,.8830,48.0,46.2,16.8,21.5,35.7,34.4,29.3,26.3,46.4,45.1,34.1,32.3,34.8,31.1,63.2,+3.0,Cincinnati,6 seed,Sweet Sixteen,2012
23,"Gonzaga  7 seed, R32",WCC,33,26-7,113.4,95.2,.8821,53.5,46.6,19.7,19.4,34.6,28.0,46.1,27.5,51.8,46.6,37.9,31.1,32.6,34.1,64.8,+2.1,Gonzaga,7 seed,R32,2012
24,"Michigan  4 seed, R64",B10,33,23-10,114.7,96.9,.8747,53.4,49.0,17.6,19.9,28.3,30.6,28.6,30.2,54.0,47.2,35.1,35.1,44.2,33.2,60.5,+6.2,Michigan,4 seed,R64,2012
25,"Purdue  10 seed, R32",B10,35,22-13,117.8,99.5,.8745,51.1,49.9,13.5,19.5,31.8,31.5,34.1,33.8,47.8,49.1,37.7,34.4,37.3,33.6,64.3,+1.8,Purdue,10 seed,R32,2012
26,"Iowa St.  8 seed, R32",B12,34,23-11,113.9,96.7,.8675,52.6,48.6,18.3,17.2,32.3,26.5,38.7,26.5,50.3,49.8,37.3,30.6,41.6,31.9,66.1,+1.9,Iowa St.,8 seed,R32,2012
27,"Alabama  9 seed, R64",SEC,33,21-12,105.5,89.7,.8662,49.1,43.7,20.2,21.2,33.5,31.6,36.2,38.2,51.3,43.9,28.9,28.9,27.3,33.2,61.8,+1.6,Alabama,9 seed,R64,2012
28,"Kansas St.  8 seed, R32",B12,33,22-11,109.4,93.2,.8634,48.9,46.0,21.2,23.5,40.7,33.7,43.2,41.8,48.3,44.7,33.5,32.5,29.5,31.3,66.3,+2.1,Kansas St.,8 seed,R32,2012
29,"Virginia  10 seed, R64",ACC,32,22-10,104.5,89.1,.8624,50.7,44.7,18.7,21.0,27.1,25.5,35.4,31.2,51.1,45.3,33.0,28.9,29.8,32.4,59.5,+2.0,Virginia,10 seed,R64,2012
30,"UNLV  6 seed, R64",MWC,33,24-9,109.2,93.3,.8589,52.7,46.3,19.2,21.3,32.2,30.2,35.3,34.0,51.2,44.3,36.7,33.6,38.9,32.8,69.0,+2.8,UNLV,6 seed,R64,2012
31,"Temple  5 seed, R64",A10,31,23-8,114.0,97.6,.8569,52.9,48.4,18.0,19.4,31.0,31.7,34.4,33.6,50.1,47.3,39.4,34.1,31.1,28.7,66.1,+4.2,Temple,5 seed,R64,2012
33,"California  12 seed, R68",P12,34,24-10,110.2,94.8,.8507,51.7,46.5,18.2,19.4,32.0,27.2,34.1,26.7,50.9,45.3,36.3,32.9,22.9,29.9,65.7,+1.8,California,12 seed,R68,2012
34,"Belmont  14 seed, R64",ASun,34,26-8,116.7,100.3,.8501,55.5,48.3,17.6,20.7,34.4,32.0,38.7,35.6,54.4,47.1,38.1,33.8,40.1,30.8,66.9,+0.9,Belmont,14 seed,R64,2012
35,"N.C. State  11 seed, Sweet Sixteen",ACC,37,24-13,112.6,97.2,.8453,50.4,47.1,18.7,18.3,35.8,30.7,36.3,32.1,49.4,45.7,35.5,33.2,26.1,33.2,66.9,+0.00,N.C. State,11 seed,Sweet Sixteen,2012
36,"Connecticut  9 seed, R64",BE,34,20-14,111.0,96.2,.8380,50.0,44.6,19.0,16.9,36.3,34.8,34.6,25.3,50.1,40.9,33.2,34.4,29.3,35.1,63.0,+0.47,Connecticut,9 seed,R64,2012
37,"VCU  12 seed, R32",CAA,36,29-7,107.4,93.1,.8371,47.6,47.3,17.4,27.3,33.4,33.9,36.3,36.7,46.0,46.9,33.4,32.1,39.2,30.2,64.9,+2.3,VCU,12 seed,R32,2012
38,"Creighton  8 seed, R32",MVC,35,29-6,119.4,103.7,.8354,57.8,49.6,17.7,15.3,30.8,26.1,38.1,29.3,54.7,47.6,42.4,36.1,35.0,30.8,66.1,+4.8,Creighton,8 seed,R32,2012
39,"South Florida  12 seed, R32",BE,35,21-14,103.4,90.1,.8297,48.3,44.1,22.5,18.6,34.1,30.5,34.1,32.3,49.0,43.2,31.2,30.7,30.5,32.3,58.5,+0.01,South Florida,12 seed,R32,2012
40,"St. Bonaventure  14 seed, R64",A10,32,20-12,112.1,97.9,.8267,50.8,47.1,21.5,19.0,36.4,29.6,42.1,37.3,50.4,46.2,34.5,32.6,29.9,33.0,63.3,-1.0,St. Bonaventure,14 seed,R64,2012
41,"Harvard  12 seed, R64",Ivy,30,25-5,108.7,95.0,.8246,52.5,45.4,20.4,20.0,30.7,26.9,42.0,30.2,52.1,43.3,35.6,34.1,34.7,27.1,60.3,+2.3,Harvard,12 seed,R64,2012
42,"Murray St.  6 seed, R32",OVC,30,28-2,106.9,93.8,.8194,53.5,45.6,20.7,24.1,34.1,34.1,45.3,34.7,50.4,46.3,39.5,29.2,35.1,27.2,65.0,+3.9,Murray St.,6 seed,R32,2012
43,"Texas  11 seed, R64",B12,34,20-14,111.6,97.9,.8184,48.5,46.9,18.6,20.1,38.5,34.5,42.6,41.5,48.2,44.6,32.8,34.8,31.2,30.7,64.7,+0.8,Texas,11 seed,R64,2012
45,"West Virginia  10 seed, R64",BE,33,19-14,111.4,97.8,.8169,48.3,49.8,19.2,20.2,40.9,30.1,38.6,31.2,49.9,50.4,29.8,32.3,30.5,30.5,64.3,-0.20,West Virginia,10 seed,R64,2012
49,"Long Beach St.  12 seed, R64",BW,32,23-9,109.3,96.6,.8056,52.3,47.7,19.1,21.7,34.4,31.4,42.6,27.9,51.9,46.1,35.5,34.1,33.3,32.1,66.2,+1.0,Long Beach St.,12 seed,R64,2012
51,"Saint Mary's  7 seed, R64",WCC,31,25-6,112.5,99.6,.8029,53.3,48.4,18.1,18.4,35.9,26.1,38.9,29.1,54.9,46.1,33.7,36.6,38.5,26.8,63.6,+2.9,Saint Mary's,7 seed,R64,2012
53,"Ohio  13 seed, Sweet Sixteen",MAC,36,28-8,106.9,94.9,.7981,48.9,47.1,19.3,26.2,33.8,34.2,36.3,42.5,47.7,48.3,34.0,30.0,38.4,35.5,65.8,+0.45,Ohio,13 seed,Sweet Sixteen,2012
56,"Notre Dame  7 seed, R64",BE,34,22-12,109.9,97.7,.7947,49.5,45.8,16.1,17.3,30.5,32.3,37.4,25.6,49.3,45.2,33.2,31.4,36.9,28.0,60.9,+2.2,Notre Dame,7 seed,R64,2012
60,"Xavier  10 seed, Sweet Sixteen",A10,36,23-13,108.2,96.8,.7822,49.7,45.6,18.5,18.4,31.9,30.2,41.2,35.5,48.7,45.5,35.1,30.5,25.2,35.6,66.5,+0.7,Xavier,10 seed,Sweet Sixteen,2012
61,"BYU  14 seed, R64",WCC,33,24-9,104.9,93.9,.7821,52.0,47.7,18.1,21.5,30.0,26.8,36.5,34.3,51.9,47.8,34.9,31.6,32.5,36.0,71.8,+0.42,BYU,14 seed,R64,2012
63,"Davidson  13 seed, R64",SC,32,24-8,111.8,100.1,.7808,50.9,47.2,17.2,17.5,35.0,27.0,36.8,41.7,51.2,45.9,33.7,33.9,38.2,27.3,67.3,-0.32,Davidson,13 seed,R64,2012
65,"South Dakota St.  14 seed, R64",Sum,33,25-8,112.7,101.1,.7780,53.7,50.0,15.8,19.2,30.3,28.6,39.6,29.8,50.8,50.4,39.0,32.6,37.8,31.7,65.1,-0.41,South Dakota St.,14 seed,R64,2012
67,"Colorado  11 seed, R32",P12,34,22-12,105.0,94.6,.7687,49.5,46.9,19.6,18.4,29.2,28.8,43.2,32.0,48.3,45.3,34.6,33.1,31.3,35.0,64.9,-0.28,Colorado,11 seed,R32,2012
68,"Iona  14 seed, R68",MAAC,33,25-8,114.7,103.7,.7620,56.5,51.1,17.4,22.2,32.1,32.3,30.3,28.8,55.7,50.1,38.7,35.4,32.3,34.1,70.0,+0.19,Iona,14 seed,R68,2012
71,"San Diego St.  6 seed, R64",MWC,32,24-8,106.3,96.2,.7602,50.1,47.0,18.7,18.6,30.9,27.0,35.8,28.8,49.8,45.1,33.8,33.7,30.0,35.5,65.5,+2.9,San Diego St.,6 seed,R64,2012
73,"Southern Miss  9 seed, R64",CUSA,32,23-9,111.3,100.7,.7592,46.2,50.5,16.4,21.2,36.5,28.2,39.8,40.7,43.1,49.2,35.5,35.6,30.2,30.2,63.6,+1.3,Southern Miss,9 seed,R64,2012
82,"New Mexico St.  13 seed, R64",WAC,34,24-10,107.8,98.8,.7317,51.0,48.3,20.8,20.4,40.6,29.7,51.9,32.8,51.6,48.1,32.8,32.5,24.6,31.3,69.8,-1.9,New Mexico St.,13 seed,R64,2012
87,"Colorado St.  11 seed, R64",MWC,32,20-12,111.4,102.8,.7165,53.0,50.3,19.6,18.4,28.7,29.4,42.3,39.5,50.1,48.5,40.0,35.5,29.2,38.3,63.5,-0.9,Colorado St.,11 seed,R64,2012
88,"Lehigh  15 seed, R32",Pat,34,26-8,107.6,99.3,.7158,50.4,47.2,16.5,21.3,31.2,29.6,38.0,33.7,49.4,45.9,34.7,33.2,36.0,32.5,67.5,-1.1,Lehigh,15 seed,R32,2012
107,"Montana  13 seed, R64",BSky,30,23-7,102.4,96.4,.6663,52.5,45.3,18.5,22.1,27.4,31.6,39.5,39.0,50.4,43.3,38.2,33.3,31.3,29.4,64.5,-1.5,Montana,13 seed,R64,2012
121,"Detroit Mercy  15 seed, R64",Horz,34,20-14,107.5,102.8,.6250,48.0,50.9,19.1,22.4,35.2,32.6,43.3,38.9,49.7,48.6,29.2,36.9,27.5,34.5,66.8,+0.00,Detroit Mercy,15 seed,R64,2012
128,"Vermont  16 seed, R64",AE,36,24-12,103.9,100.1,.6058,49.3,45.5,19.4,19.7,34.3,30.6,37.3,33.3,48.6,44.6,34.0,31.7,29.3,31.2,62.2,-5.4,Vermont,16 seed,R64,2012
129,"UNC Asheville  16 seed, R64",BSth,31,21-10,108.8,104.8,.6054,52.6,51.3,19.2,22.2,32.9,35.2,48.1,36.3,52.8,50.7,35.0,34.9,33.8,34.7,68.2,-3.2,UNC Asheville,16 seed,R64,2012
131,"Lamar  16 seed, R68",Slnd,33,21-12,106.0,102.4,.5989,46.2,46.9,17.5,20.1,37.6,30.5,41.0,34.2,45.3,45.4,33.1,34.1,21.7,25.8,66.2,-4.2,Lamar,16 seed,R68,2012
135,"Loyola MD  15 seed, R64",MAAC,33,24-9,103.5,100.1,.5934,47.2,47.8,20.6,22.0,38.1,33.4,42.9,39.9,45.8,45.4,33.9,36.1,27.3,27.0,63.5,-1.4,Loyola MD,15 seed,R64,2012
159,"LIU  16 seed, R64",NEC,34,25-9,109.3,107.9,.5352,53.2,49.4,21.4,18.4,34.1,34.3,49.7,22.0,52.1,49.5,37.1,32.8,31.2,27.5,73.1,+0.00,LIU,16 seed,R64,2012
187,"Norfolk St.  15 seed, R32",MEAC,34,25-9,100.0,102.1,.4401,49.4,46.4,21.0,19.5,33.7,33.0,42.5,37.3,50.4,46.1,31.5,31.3,31.6,33.2,66.7,-2.7,Norfolk St.,15 seed,R32,2012
189,"Western Kentucky  16 seed, R64",SB,35,16-19,97.8,100.0,.4375,44.4,47.4,22.1,21.1,34.1,32.4,40.2,38.9,43.7,46.9,30.6,32.5,32.7,25.8,67.8,-10.2,Western Kentucky,16 seed,R64,2012
269,"Mississippi Valley St.  16 seed, R68",SWAC,34,21-13,96.0,105.1,.2612,46.3,49.6,20.6,23.5,33.3,32.3,35.0,42.1,44.9,45.8,32.4,38.1,38.4,33.0,69.0,-4.8,Mississippi Valley St.,16 seed,R68,2012
